36,125,255,2
99,19,255,1
6,160,255,4
106,198,213,5
8,159,255,4
2,211,151,3
105,209,206,5
104,26,252,1
105,199,164,5
3,195,128,3
38,135,214,2
67,155,167,0
95,19,201,1
67,158,168,0
3,192,127,3
95,17,199,1
6,176,229,4
106,207,149,5
38,133,196,2
68,159,152,0
2,189,120,3
6,181,223,4
106,210,147,5
68,153,158,0
7,181,226,4
95,16,192,1
107,28,255,1
106,202,207,5
38,124,249,2
37,132,255,2
38,127,255,2
38,130,253,2
105,224,204,5
107,27,249,1
67,151,193,0
38,128,198,2
107,25,196,1
106,209,150,5
2,185,123,3
68,160,157,0
68,157,159,0
5,167,226,4
101,20,196,1
68,160,159,0
1,192,168,3
106,200,213,5
6,160,255,4
2,178,172,3
2,176,171,3
67,151,210,0
2,215,166,3
7,168,255,4
37,128,255,2
6,172,219,4
101,21,196,1
2,193,120,3
68,150,156,0
95,18,188,1
67,160,156,0
38,125,198,2
2,182,119,3
105,212,149,5
104,26,255,1
106,207,211,5
2,211,155,3
7,160,255,4
106,195,212,5
6,164,255,4
106,26,255,1
37,137,255,2
6,167,255,4
66,135,196,0
38,128,248,2
106,23,241,1
2,220,153,3
102,24,237,1
7,171,255,4
105,214,191,5
3,194,159,3
39,137,252,2
106,206,152,5
6,176,225,4
38,120,199,2
38,135,204,2
105,214,154,5
38,129,203,2
3,204,120,3
105,215,153,5
6,177,226,4
3,175,159,3
65,147,199,0
106,23,242,1
95,19,231,1
67,162,198,0
102,23,240,1
7,164,255,4
38,134,252,2
100,23,239,1
2,201,117,3
98,15,191,1
106,195,151,5
105,219,149,5
3,192,125,3
6,168,226,4
3,204,120,3
66,162,162,0
68,155,161,0
38,124,240,2
66,137,191,0
105,194,195,5
2,222,147,3
6,174,255,4
105,216,189,5
6,172,255,4
95,15,226,1
7,169,255,4
38,128,196,2
106,199,146,5
68,146,155,0
2,201,119,3
38,131,199,2
5,182,244,4
66,164,160,0
66,162,160,0
95,15,191,1
38,126,240,2
66,137,193,0
105,22,237,1
90,14,223,1
66,162,190,0
38,137,244,2
90,14,225,1
38,136,246,2
95,20,230,1
6,172,216,4
5,178,236,4
38,126,195,2
3,206,119,3
90,16,191,1
38,131,200,2
2,204,120,3
2,196,122,3
106,205,152,5
66,137,180,0
105,193,176,5
2,220,137,3
104,217,173,5
38,136,231,2
104,226,176,5
38,138,231,2
101,22,220,1
6,174,255,4
106,215,142,5
6,174,208,4
67,153,148,0
38,136,191,2
3,212,114,3
93,17,181,1
66,165,150,0
3,208,115,3
6,174,212,4
3,182,143,3
2,179,143,3
105,196,183,5
101,18,221,1
6,185,255,4
6,175,255,4
67,155,180,0
66,158,182,0
105,205,179,5
2,204,112,3
6,174,211,4
38,123,188,2
106,219,141,5
106,215,140,5
66,158,151,0
7,176,214,4
67,164,152,0
95,17,183,1
6,164,255,4
66,135,196,0
106,194,197,5
7,171,255,4
101,20,238,1
3,196,160,3
7,166,255,4
3,187,163,3
3,188,162,3
37,130,198,2
2,189,124,3
98,15,191,1
87,14,187,1
67,156,160,0
93,15,191,1
67,163,158,0
68,156,161,0
5,172,226,4
65,138,184,0
65,143,186,0
66,142,187,0
105,236,175,5
104,232,176,5
95,15,220,1
38,142,235,2
66,157,187,0
38,139,238,2
90,17,180,1
38,135,191,2
87,13,179,1
7,189,218,4
7,188,216,4
38,135,193,2
67,169,152,0
38,135,194,2
87,17,183,1
37,126,236,2
6,170,255,4
105,226,187,5
105,22,229,1
3,224,146,3
38,139,241,2
6,171,255,4
105,206,187,5
105,206,190,5
3,208,114,3
2,201,117,3
3,193,116,3
105,218,146,5
38,133,197,2
6,172,218,4
3,207,117,3
105,219,149,5
106,207,153,5
106,186,192,5
106,23,239,1
66,140,197,0
38,137,244,2
38,137,246,2
38,137,246,2
3,204,155,3
102,23,239,1
7,172,255,4
37,129,199,2
106,202,154,5
106,197,154,5
7,182,224,4
3,201,122,3
106,204,154,5
66,163,159,0
6,186,248,4
6,172,223,4
104,21,232,1
66,137,194,0
105,21,238,1
7,178,255,4
7,179,255,4
66,161,199,0
38,139,245,2
105,206,190,5
66,154,197,0
68,155,158,0
67,148,158,0
38,126,199,2
3,204,122,3
105,208,151,5
66,155,160,0
7,181,225,4
3,207,123,3
105,208,156,5
6,171,248,4
95,14,214,1
105,200,174,5
3,232,134,3
67,170,176,0
38,137,230,2
3,211,138,3
3,218,139,3
3,229,137,3
2,207,110,3
7,179,203,4
95,16,177,1
105,219,136,5
87,15,175,1
37,138,189,2
85,17,176,1
85,17,176,1
38,138,190,2
65,140,190,0
105,22,235,1
106,24,236,1
95,15,225,1
101,19,228,1
105,213,192,5
67,159,190,0
7,171,255,4
7,169,255,4
6,177,218,4
3,196,122,3
38,127,197,2
7,180,222,4
6,181,225,4
95,16,190,1
105,212,147,5
66,162,159,0
2,190,125,3
37,129,236,2
105,193,186,5
2,219,149,3
38,139,238,2
2,221,151,3
105,219,185,5
38,138,241,2
95,15,226,1
3,200,153,3
96,14,182,1
66,151,155,0
98,15,183,1
3,205,117,3
105,212,147,5
37,133,196,2
85,17,183,1
3,204,121,3
66,160,157,0
6,170,255,4
6,169,255,4
105,224,191,5
3,232,145,3
67,166,190,0
38,138,242,2
67,160,187,0
38,139,243,2
105,209,191,5
2,200,116,3
67,151,153,0
106,196,148,5
106,215,146,5
38,133,198,2
66,153,157,0
7,180,218,4
7,185,221,4
38,131,199,2
37,132,236,2
37,132,240,2
66,146,191,0
101,19,228,1
67,161,190,0
105,215,188,5
95,14,226,1
38,137,244,2
3,195,155,3
3,194,112,3
93,17,179,1
93,16,177,1
8,184,209,4
38,133,192,2
93,17,180,1
105,213,139,5
38,138,192,2
38,133,190,2
105,188,182,5
105,193,185,5
105,227,183,5
101,17,221,1
104,21,226,1
104,220,182,5
66,153,188,0
7,173,255,4
3,201,150,3
7,178,209,4
67,155,150,0
38,132,191,2
3,204,115,3
6,185,219,4
3,201,117,3
85,17,182,1
6,188,240,4
65,156,153,0
6,164,255,4
6,170,255,4
38,134,242,2
105,227,183,5
3,222,147,3
66,156,194,0
102,24,231,1
66,154,191,0
66,151,192,0
2,201,117,3
38,133,195,2
106,201,150,5
3,207,116,3
106,212,147,5
66,154,156,0
7,181,218,4
2,201,119,3
6,175,221,4
38,131,244,2
106,23,242,1
2,217,154,3
65,148,196,0
38,135,249,2
38,134,252,2
66,161,196,0
66,151,203,0
3,190,162,3
106,205,151,5
5,169,223,4
106,190,154,5
68,161,159,0
68,159,161,0
106,198,156,5
105,215,153,5
105,211,156,5
95,17,192,1
65,135,193,0
6,172,255,4
105,21,240,1
95,17,226,1
105,223,190,5
101,21,237,1
38,136,244,2
3,195,159,3
38,136,247,2
7,180,218,4
3,197,123,3
37,129,199,2
66,164,157,0
3,203,123,3
6,177,225,4
7,186,224,4
105,207,153,5
68,159,160,0
2,178,153,3
105,189,187,5
6,170,255,4
3,226,150,3
7,182,255,4
6,175,255,4
101,15,224,1
38,141,241,2
90,17,225,1
106,209,144,5
38,133,195,2
67,149,151,0
85,16,186,1
87,14,185,1
38,133,197,2
7,183,221,4
3,206,120,3
3,199,123,3
105,21,238,1
38,129,246,2
2,209,160,3
2,220,153,3
7,174,255,4
105,216,198,5
7,166,255,4
105,200,197,5
105,199,201,5
95,16,191,1
106,197,155,5
106,192,154,5
90,16,191,1
90,16,191,1
106,200,156,5
3,196,125,3
38,138,204,2
66,152,164,0
6,170,255,4
105,20,231,1
105,195,190,5
101,15,222,1
38,139,239,2
38,143,243,2
38,137,237,2
66,158,191,0
66,154,191,0
38,133,194,2
38,128,195,2
93,15,183,1
3,207,116,3
66,162,154,0
6,180,218,4
7,184,217,4
67,166,155,0
6,180,221,4
105,187,184,5
6,170,255,4
3,185,154,3
67,165,186,0
104,227,182,5
66,166,191,0
67,161,187,0
7,172,255,4
38,145,241,2
67,156,149,0
6,186,231,4
95,17,183,1
3,207,119,3
3,201,119,3
85,17,183,1
3,201,119,3
2,201,119,3
38,133,197,2
106,189,195,5
7,170,255,4
66,151,194,0
105,223,192,5
105,220,196,5
7,169,255,4
101,23,238,1
3,190,160,3
39,140,251,2
6,181,220,4
95,16,189,1
67,148,157,0
106,212,149,5
38,131,199,2
6,178,239,4
3,201,119,3
38,138,200,2
95,16,189,1
7,171,255,4
105,22,236,1
2,184,158,3
105,218,189,5
101,19,229,1
95,22,234,1
7,172,255,4
38,137,246,2
3,192,158,3
106,205,153,5
106,207,152,5
106,198,151,5
67,164,159,0
3,201,122,3
3,192,125,3
68,163,161,0
95,17,192,1
6,176,227,4
38,130,241,2
38,129,244,2
106,23,239,1
38,139,242,2
7,178,255,4
66,161,198,0
38,136,244,2
3,199,158,3
3,194,159,3
106,207,150,5
67,154,159,0
95,15,191,1
3,204,122,3
66,160,161,0
6,182,228,4
38,138,200,2
66,163,161,0
68,156,160,0
105,207,181,5
6,174,255,4
105,21,233,1
105,214,182,5
105,226,184,5
7,175,255,4
67,153,191,0
95,17,226,1
3,205,152,3
6,178,225,4
95,15,192,1
98,15,191,1
105,205,154,5
38,133,203,2
66,157,161,0
90,16,191,1
2,205,122,3
38,138,204,2
7,167,255,4
104,21,234,1
2,213,152,3
104,218,187,5
92,17,226,1
38,137,246,2
66,151,193,0
7,173,255,4
38,136,246,2
93,14,183,1
67,149,156,0
106,195,150,5
66,162,156,0
3,195,123,3
106,203,151,5
7,185,221,4
2,199,123,3
105,204,154,5
38,127,241,2
38,129,244,2
38,131,246,2
38,138,242,2
7,177,255,4
2,208,156,3
67,158,190,0
7,172,255,4
7,169,255,4
2,193,119,3
67,150,156,0
67,145,156,0
90,16,189,1
67,158,158,0
38,131,200,2
105,204,155,5
2,192,124,3
2,182,125,3
65,138,192,0
106,191,195,5
7,165,255,4
95,19,226,1
95,17,230,1
105,217,195,5
7,168,255,4
3,188,161,3
3,191,160,3
95,15,184,1
37,127,197,2
6,166,216,4
7,180,218,4
3,196,124,3
106,198,151,5
38,137,197,2
87,16,188,1
95,16,189,1
37,129,235,2
6,169,255,4
105,221,192,5
37,139,238,2
6,177,255,4
95,15,228,1
101,19,229,1
38,138,241,2
38,139,244,2
38,131,194,2
66,152,154,0
67,151,154,0
67,162,153,0
66,161,154,0
2,196,122,3
3,196,120,3
38,140,198,2
2,188,123,3
6,166,255,4
3,185,153,3
67,155,187,0
104,21,228,1
104,229,184,5
66,162,191,0
104,216,185,5
66,158,190,0
95,17,225,1
3,207,116,3
106,204,144,5
105,202,145,5
6,188,235,4
38,133,196,2
6,180,219,4
67,167,154,0
3,208,119,3
106,211,148,5
6,164,255,4
106,190,195,5
105,21,237,1
105,220,190,5
7,177,255,4
3,202,155,3
3,178,160,3
38,136,247,2
38,141,249,2
68,151,154,0
95,15,184,1
6,166,212,4
38,135,198,2
38,133,197,2
105,195,151,5
2,193,119,3
6,180,220,4
105,195,150,5
101,21,230,1
98,17,229,1
105,223,190,5
38,138,240,2
90,16,225,1
3,205,154,3
38,137,241,2
66,151,195,0
67,157,195,0
95,16,188,1
6,178,218,4
105,195,149,5
66,158,160,0
105,207,150,5
87,13,190,1
3,199,124,3
85,16,189,1
6,178,225,4
65,136,187,0
66,139,190,0
67,154,190,0
7,176,255,4
67,162,191,0
3,208,152,3
3,214,148,3
3,200,154,3
38,139,244,2
7,184,213,4
6,182,233,4
38,124,194,2
106,212,142,5
3,200,120,3
67,157,156,0
105,215,146,5
38,138,199,2
90,16,188,1
66,141,186,0
37,137,236,2
105,20,231,1
95,14,221,1
6,180,255,4
38,139,239,2
95,17,224,1
95,15,229,1
7,173,255,4
3,216,111,3
66,156,150,0
67,153,148,0
105,220,138,5
87,17,179,1
105,207,142,5
65,167,148,0
38,141,191,2
105,207,141,5
3,190,147,3
3,219,142,3
6,173,255,4
7,184,255,4
38,140,236,2
3,222,145,3
38,143,235,2
6,178,255,4
38,140,239,2
67,159,147,0
67,156,149,0
38,127,189,2
106,219,140,5
66,163,151,0
7,184,216,4
105,219,142,5
105,219,143,5
7,181,217,4
37,130,234,2
105,20,225,1
105,196,182,5
2,222,145,3
104,225,180,5
38,140,239,2
104,222,180,5
3,199,150,3
95,17,223,1
2,202,115,3
67,153,149,0
6,172,209,4
67,163,150,0
2,201,117,3
87,14,182,1
2,201,119,3
7,180,218,4
90,17,183,1
3,207,154,3
2,179,160,3
7,169,255,4
7,174,255,4
105,222,194,5
102,23,239,1
38,141,251,2
7,164,255,4
3,194,158,3
106,207,153,5
6,176,227,4
67,148,159,0
105,212,154,5
38,131,206,2
67,154,162,0
90,16,189,1
6,182,227,4
67,155,161,0
66,139,193,0
65,143,196,0
104,223,193,5
104,225,187,5
90,14,226,1
67,161,197,0
3,207,154,3
3,200,157,3
105,201,193,5
3,204,120,3
37,131,198,2
105,193,151,5
85,16,191,1
3,199,123,3
87,13,191,1
85,16,192,1
3,201,123,3
6,177,230,4
108,19,227,1
37,129,235,2
67,146,190,0
103,18,224,1
6,181,255,4
66,161,191,0
38,140,236,2
105,211,185,5
7,172,255,4
38,128,194,2
38,133,195,2
6,172,214,4
3,207,118,3
66,163,153,0
106,205,148,5
90,17,183,1
38,137,197,2
38,133,196,2
